sector,property_type,society,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,servant room,study room,others,pooja room,store room,furnishing_type,luxury_score
sector 22,flat,ambience creacions,1.65,11957.0,2,2,2,9.0,Relatively new property,1200.0,0,0,1,1,0,2,133
sector 57,house,independent,4.75,28787.0,3,3,3,2.0,Moderately New Property,1650.05,0,0,0,0,1,0,96
sector 71,flat,signature andour heights,0.55,8607.0,2,2,1,7.0,Relatively new property,600.0,0,0,0,0,0,0,24
sector 69,flat,tulip violet,1.68,8358.0,4,4,2,7.0,Relatively new property,1819.0,0,0,0,0,0,1,127
sector 83,flat,sapphire eighty three,0.4,8547.0,1,1,1,6.0,Relatively new property,520.0,0,0,0,0,0,2,52
sector 66,flat,emaar mgf the palm drive,3.45,15682.0,3,4,3,6.0,Relatively new property,2000.0,1,0,0,0,0,0,95
sector 4,flat,cancon enclave,1.05,7778.0,3,2,2,2.0,New Property,1500.0,0,0,0,0,0,0,0
sector 85,flat,ss the leaf,1.09,6667.0,2,2,3,9.0,Relatively new property,1638.0,0,0,0,0,1,1,174
sector 104,flat,zara aavaas,0.22,7309.0,1,2,2,2.0,New Property,335.0,0,0,0,0,0,1,60
sector 90,flat,dlf regal gardens,1.75,7901.0,4,4,3+,3.0,Relatively new property,2005.0,0,0,1,0,0,1,6
sector 68,flat,m3m sierra 68,1.25,10246.0,2,2,3,4.0,New Property,938.0,0,0,0,0,0,1,44
sector 14,flat,unitech heritage city,4.26,13108.0,4,4,0,9.0,Old Property,3250.0,0,0,0,0,0,1,0
sector 72,flat,tata primanti,4.0,16032.0,4,5,3+,22.0,Relatively new property,2701.0,1,0,0,0,0,0,174
sector 61,flat,pioneer park,1.6,11594.0,2,2,2,21.0,Relatively new property,1533.0,1,0,0,0,0,1,105
sector 112,flat,experion windchants,3.0,11538.0,3,3,2,2.0,Relatively new property,2600.0,0,0,1,0,0,0,49
sector 79,flat,supertech araville,0.95,6209.0,2,2,3,7.0,New Property,1385.0,0,1,0,0,0,1,49
sector 26,house,dlf city plots,13.5,29880.0,5,5,3,2.0,Old Property,4518.0,1,1,0,1,1,0,110
sector 70a,flat,aipl club residences,1.27,9777.0,2,2,3+,24.0,Relatively new property,1449.0,0,0,1,0,0,0,113
sector 8,house,independent,0.32,7111.0,2,3,1,1.0,Relatively new property,450.0,0,0,0,0,0,1,0
sector 102,flat,shapoorji pallonji joyville gurugram,1.4,11667.0,2,2,3,0.0,Relatively new property,1286.0,0,0,0,0,0,1,80
sector 86,flat,microtek greenburg,1.3,15294.0,2,3,3,5.0,Relatively new property,944.0,0,1,0,0,0,0,45
sector 86,flat,ansal heights 86,0.64,4706.0,2,2,1,3.0,New Property,1360.0,0,0,0,0,0,1,73
manesar,flat,hsiidc sidco aravali,0.9,3478.0,3,3,3+,8.0,Moderately New Property,1900.0,1,0,0,0,0,1,23
sector 49,flat,orchid petals,2.23,10969.0,3,3,3,14.0,Relatively new property,1840.0,0,0,1,0,0,1,40
sector 53,flat,tulip monsella,7.4,33199.0,4,4,3,21.0,Under Construction,2477.0,0,0,0,0,0,1,35
sohna road,flat,eldeco accolade,0.87,5963.0,2,2,3+,10.0,Relatively new property,1131.0,0,1,0,0,0,1,72
sector 33,flat,central park flower valley,2.2,10476.0,3,3,3,12.0,New Property,1900.0,1,0,0,0,0,0,49
sector 89,flat,m3m soulitude,1.14,8000.0,3,3,2,2.0,Under Construction,1581.0,0,1,0,0,0,1,77
sector 86,flat,dlf new town heights,1.27,6580.0,3,4,3,19.0,Relatively new property,1800.0,1,0,0,1,0,1,126
new,flat,green court,0.38,5507.0,2,2,1,7.0,Under Construction,767.0,0,0,0,0,0,1,35
sector 109,flat,ats tourmaline,1.75,8140.0,3,4,3+,7.0,Relatively new property,1797.0,1,0,0,0,0,1,165
sector 61,flat,smart world orchard,1.85,14800.0,2,2,2,3.0,New Property,1389.0,0,0,0,0,0,1,44
sector 40,house,independent,5.0,21124.0,9,9,3+,3.0,Moderately New Property,2367.0,1,0,0,0,1,0,83
sohna road road,house,independent,5.5,5093.0,3,3,3+,2.0,Moderately New Property,3500.0,1,1,1,1,0,1,49
sector 103,flat,ansal housing highland park,0.8,5878.0,2,2,2,9.0,Relatively new property,1361.0,0,0,0,0,0,1,0
sector 84,flat,pivotal devaan,0.36,7595.0,2,2,1,9.0,Relatively new property,531.0,0,0,0,0,1,2,80
sector 109,flat,ats tourmaline,1.72,8000.0,3,4,3+,7.0,Relatively new property,1797.0,1,0,0,0,0,1,167
sector 86,flat,pyramid urban homes 2,0.41,8283.0,2,2,1,7.0,New Property,557.0,1,1,1,1,0,1,49
sector 65,flat,emaar mgf emerald floors premier,2.8,14177.0,4,4,3,2.0,Relatively new property,2194.0,1,1,0,0,0,0,108
sector 70,flat,shree vardhman victoria,1.78,9128.0,3,3,3+,7.0,Relatively new property,1765.0,1,0,1,0,0,1,49
sector 70a,flat,capital residences 360,1.51,7642.0,3,3,3,7.0,Relatively new property,1788.0,1,0,0,0,0,1,49
sector 3,house,independent,0.9,10000.0,3,4,3,3.0,Moderately New Property,3500.0,0,0,1,0,0,0,42
sector 65,flat,emaar mgf emerald floors premier,2.25,13636.0,3,3,3,3.0,Relatively new property,1600.0,1,1,0,0,0,0,49
sector 92,flat,raheja sampada,0.7,4453.0,3,3,0,7.0,Relatively new property,1572.0,0,0,0,0,0,1,0
sector 48,flat,bestech park view city,1.76,9910.0,3,3,3+,9.0,Moderately New Property,1576.0,1,0,0,1,0,0,158
sohna road,flat,eldeco accolade,0.72,5737.0,2,2,3,8.0,Relatively new property,1404.0,0,0,0,0,0,1,153
sector 70a,flat,capital residences 360,1.55,7844.0,3,3,3,8.0,Relatively new property,1600.0,1,1,1,1,0,1,42
sector 113,flat,la vida by tata housing,2.35,13352.0,3,4,3,3.0,Relatively new property,1930.0,1,0,0,0,0,1,174
sector 15,house,sector 15 part 2 rwa,10.0,22222.0,5,5,2,2.0,Old Property,4518.0,0,0,0,0,0,1,49
sector 51,flat,orchid island,0.71,7889.0,2,2,1,4.0,Relatively new property,1007.0,0,0,0,0,0,1,23
sector 65,flat,m3m skycity,1.8,13699.0,2,2,3,13.0,New Property,1456.0,0,0,0,0,0,1,73
sector 60,house,adani brahma samsara,18.02,28200.0,9,12,3+,3.0,Relatively new property,6390.0,1,0,0,0,0,0,146
sector 95,flat,sidhartha ncr one,0.56,4106.0,2,2,2,10.0,New Property,1364.0,0,0,0,0,0,1,0
sector 54,flat,new sathi apartments,1.59,7067.0,3,3,3+,3.0,Moderately New Property,2250.0,0,1,0,0,0,0,127
sector 85,flat,ss the leaf,1.84,7641.0,3,4,3,8.0,Relatively new property,2026.0,0,0,0,1,0,1,158
sector 28,house,dlf city plot phase 4,13.0,17931.0,10,10,3+,1.0,Relatively new property,8056.0,0,0,0,0,0,1,0
sector 99,flat,vatika sovereign park,3.25,9673.0,4,4,3+,2.0,New Property,3041.0,1,0,0,0,0,1,123
dwarka expressway,flat,ansals highland park,1.2,6186.0,3,3,3+,4.0,Under Construction,1940.0,1,0,0,0,0,1,0
sector 67,flat,m3m merlin,3.0,14656.0,3,3,3+,4.0,Relatively new property,2047.0,0,0,0,0,1,0,174
manesar,flat,deepak minda,1.25,4715.0,4,4,3+,6.0,Moderately New Property,2946.0,0,0,0,0,0,0,44
sector 90,flat,dlf regal gardens,2.05,8999.0,4,4,3+,5.0,Relatively new property,2005.0,0,0,0,0,0,0,49
sector 112,flat,experion windchants,5.31,11205.0,4,6,3+,15.0,Relatively new property,3573.33,1,0,0,1,0,1,72
sector 50,flat,the close north,2.35,11228.0,3,3,3,8.0,Moderately New Property,2000.0,0,0,0,0,1,0,149
sector 86,flat,dlf new town heights,1.3,6736.0,3,3,3,15.0,Relatively new property,1715.0,1,0,0,1,0,0,49
sector 70,flat,shree vardhman victoria,1.25,9259.0,2,2,3,3.0,Relatively new property,1222.0,0,1,0,0,0,1,43
sector 65,flat,m3m heights,3.0,17996.0,3,3,3,20.0,Under Construction,1667.0,0,0,0,0,0,1,60
sector 110,house,my home,0.34,12592.0,2,2,2,3.0,Moderately New Property,270.0,0,0,0,0,0,1,22
sector 109,flat,ats kocoon,1.7,9742.0,3,3,3,21.0,Moderately New Property,1550.0,0,0,0,0,0,1,49
sector 38,house,huda floor,4.0,22222.0,4,9,3+,2.0,Relatively new property,4800.0,0,0,0,1,1,0,152
sohna road,flat,signature global park,0.85,7863.0,3,2,2,4.0,New Property,1080.0,0,0,0,0,0,1,23
sector 67,flat,bestech park view spa next,2.32,11990.0,3,4,3+,14.0,Moderately New Property,1764.0,1,0,0,0,0,0,59
sector 22,flat,ambience creacions,1.75,12700.0,2,2,2,11.0,Under Construction,1249.0,0,0,0,0,0,1,57
sector 61,flat,smart world orchard,2.2,13497.0,3,3,2,3.0,Under Construction,1811.0,0,0,0,0,0,1,16
sector 48,flat,bestech park view city,2.65,10323.0,4,4,3+,11.0,Moderately New Property,2134.0,1,1,0,0,0,0,174
sector 25,house,independent,9.0,33333.0,5,5,3,3.0,Old Property,2700.0,1,1,0,1,1,1,56
sector 3 phase 3 extension,flat,pooja apartment,0.25,3571.0,2,2,2,2.0,Relatively new property,778.0,0,0,0,0,0,1,0
sector 90,flat,green court,0.47,6812.0,2,2,1,0.0,New Property,767.0,0,0,0,0,0,1,49
sector 74,flat,m3m skywalk,2.25,12500.0,3,3,3,5.0,Relatively new property,1900.0,0,1,0,0,0,1,174
sector 69,flat,tulip violet,2.0,9583.0,4,4,2,0.0,Relatively new property,1889.0,0,0,0,0,0,1,157
sohna road,flat,signature global park,0.54,6331.0,2,2,2,4.0,Relatively new property,939.0,0,0,0,1,0,1,159
sector 102,flat,shapoorji pallonji joyville gurugram,1.41,10307.0,2,2,3,0.0,Relatively new property,1238.0,0,0,1,0,0,1,49
sector 68,flat,m3m the marina,1.0,12500.0,2,2,3,21.0,Relatively new property,889.0,0,0,0,0,0,1,31
sector 77,flat,emaar palm heights,1.75,11667.0,3,3,3+,11.0,Relatively new property,1900.0,1,0,0,0,0,1,94
sector 83,flat,ss the leaf,1.19,7225.0,2,2,3,4.0,Relatively new property,1630.0,0,0,0,0,0,1,49
sector 2,flat,bestech park view residency,0.98,6931.0,2,2,3,11.0,Moderately New Property,1281.0,0,0,0,0,0,1,83
sector 3,flat,godrej habitat,1.25,8657.0,2,2,3,14.0,Under Construction,1161.0,0,0,0,0,0,1,36
sector 107,flat,m3m woodshire,1.39,5887.0,3,4,3+,6.0,Relatively new property,2057.0,1,0,0,1,0,0,174
sector 90,flat,shree vardhman flora,1.25,4854.0,4,5,2,8.0,Relatively new property,2330.0,1,1,0,0,0,1,165
sector 37,flat,signature global solera,0.29,5930.0,2,2,2,3.0,Relatively new property,543.0,0,0,0,0,0,1,45
sector 81,house,independent,0.89,8127.0,1,1,0,1.0,Relatively new property,1095.0,0,0,0,0,0,1,0
sector 56,flat,the castle society,2.0,8696.0,4,4,2,4.0,Under Construction,2081.0,0,0,0,0,0,1,0
sohna road,flat,silverglades the melia,0.75,5556.0,2,2,2,4.0,Moderately New Property,1350.0,0,0,0,0,0,1,70
sohna road,flat,mvn athens,0.25,5187.0,2,2,1,3.0,Relatively new property,535.0,0,0,0,0,0,1,51
sector 65,flat,emaar mgf emerald floors premier,2.36,14303.0,3,3,3,0.0,Relatively new property,1493.0,1,1,0,0,0,0,159
sector 50,flat,unitech fresco,1.88,10479.0,3,3,3+,14.0,Moderately New Property,1790.0,0,0,1,0,0,0,174
sohna road,flat,gls arawali homes,0.32,6723.0,2,1,0,0.0,Relatively new property,476.0,0,0,0,0,0,1,0
sector 85,flat,ss the leaf,1.3,7780.0,2,2,3+,16.0,Relatively new property,1406.0,0,0,0,0,1,1,148
sector 85,flat,ss the leaf,1.05,6162.0,2,2,3+,7.0,Relatively new property,1512.0,0,0,0,0,1,1,144
sector 23,flat,radhakrishna society,0.55,5000.0,2,2,1,1.0,Moderately New Property,995.0,0,0,0,0,0,0,29
sector 17,house,independent,9.5,23457.0,8,8,3,3.0,Relatively new property,4049.96,0,1,0,0,0,0,27
sector 109,house,international city by sobha phase 2,7.0,12963.0,4,4,3+,2.0,Relatively new property,5400.0,0,0,0,0,0,0,102
sector 77,flat,umang winter hills,0.8,5961.0,2,2,2,10.0,Relatively new property,1163.0,0,0,0,0,0,0,49
sector 85,flat,ss the leaf,1.05,6402.0,2,2,3,11.0,Relatively new property,1484.0,0,0,0,0,0,1,44
sector 84,flat,antriksh heights,0.49,4356.0,2,2,2,16.0,Relatively new property,1018.0,0,0,0,0,0,1,66
sector 52,flat,ardee city,1.55,7381.0,4,4,3,1.0,Moderately New Property,2100.0,0,0,0,0,0,1,0
sector 65,flat,m3m heights,2.79,14170.0,3,3,3,26.0,New Property,1969.0,0,0,0,0,0,1,15
sector 25,house,dlf city plots phase 2,10.5,29022.0,4,4,2,2.0,Old Property,3618.0,1,0,0,1,0,0,91
sector 3,house,bhim garh kheri,0.75,6410.0,4,2,2,2.0,Old Property,1170.0,0,0,0,0,0,1,16
sector 43,flat,bhawna cghs,3.25,10156.0,4,4,3+,12.0,Moderately New Property,3115.0,0,0,0,1,0,0,119
sector 88a,flat,godrej oasis,2.65,16751.0,3,3,3+,10.0,New Property,1582.0,0,0,0,0,0,1,110
sector 37d,flat,bptp terra,1.4,7731.0,3,3,3,5.0,Relatively new property,1711.0,0,0,0,0,0,0,149
sector 13,house,ganpati heights apartment,1.25,12077.0,3,6,2,3.0,Old Property,115.0,0,0,1,0,0,1,7
sector 111,flat,puri diplomatic greens,2.25,13235.0,3,3,2,12.0,Relatively new property,1538.0,0,0,0,0,0,1,101
sector 81,flat,bestech park view ananda,1.15,6928.0,3,2,3+,12.0,Relatively new property,1352.0,0,0,0,0,0,1,101
sector 69,flat,tulip violet,1.6,10139.0,3,3,2,0.0,Relatively new property,1428.0,0,0,0,1,0,1,166
sector 4,flat,shri ram apartments,0.36,3789.0,2,2,1,4.0,Relatively new property,1056.0,0,0,0,0,0,1,0
sector 104,flat,puri emerald bay,2.65,15006.0,3,4,3,15.0,Relatively new property,2090.0,1,0,0,0,0,0,174
sector 56,house,independent,7.25,29336.0,8,8,3+,0.0,Moderately New Property,2471.37,0,0,0,0,0,0,24
sector 70,flat,shree vardhman victoria,1.65,8462.0,3,4,3,5.0,Relatively new property,1527.0,1,0,1,0,0,0,49
sector 4,house,independent,0.47,3519.0,3,4,0,3.0,Moderately New Property,1350.0,0,0,0,0,0,1,0
sohna road,flat,eldeco accolade,0.71,4907.0,2,2,3+,10.0,Relatively new property,1131.0,0,1,0,0,0,1,49
sector 76,flat,corona gracieux,1.08,5510.0,3,3,3,1.0,New Property,1774.0,1,0,0,0,0,1,58
sector 104,flat,puri emerald bay,2.45,10000.0,3,4,3+,14.0,Relatively new property,2131.0,1,0,0,0,0,0,56
sector 39,house,independent,0.34,7555.0,1,1,1,1.0,Relatively new property,450.0,0,0,0,0,0,1,0
sector 48,house,vipul tatvam villa,18.5,26428.0,4,4,1,1.0,Moderately New Property,7000.0,0,0,0,0,0,1,30
sector 90,flat,dlf regal gardens,1.78,8036.0,4,4,3+,8.0,Relatively new property,2000.0,0,0,0,0,0,1,126
sector 83,flat,vatika lifestyle homes,1.15,6553.0,3,2,3,15.0,Relatively new property,1588.0,0,0,0,0,0,1,37
sector 82,house,vatika independent floors,1.4,8235.0,3,3,2,3.0,New Property,1700.0,0,0,0,1,0,1,61
sector 95,flat,awho shanti vihar,0.8,8889.0,2,2,3,9.0,New Property,713.0,0,1,0,0,0,1,67
sector 56,flat,shri banke bihari society,1.35,9643.0,3,3,3+,4.0,Old Property,1450.0,0,0,1,0,0,0,174
sector 66,flat,bptp mansions park prime,2.7,9768.0,4,4,3,6.0,Relatively new property,2501.0,1,0,1,0,0,1,13
sector 36,house,independent,0.75,6938.0,3,1,0,1.0,New Property,1081.0,0,0,0,0,0,1,0
sector 79,flat,godrej aria,1.0,6653.0,2,2,2,4.0,Relatively new property,1300.0,0,1,0,0,0,1,49
sector 92,flat,sare crescent parc,0.9,4278.0,4,5,3+,14.0,Relatively new property,1692.0,1,0,1,0,0,1,62
sector 90,flat,dlf new town heights,1.55,6557.0,4,4,3+,1.0,Relatively new property,2139.0,1,0,0,1,0,1,81
sector 77,flat,umang winter hills,1.2,6586.0,3,3,3,14.0,Relatively new property,1822.0,0,0,0,0,0,1,46
sector 50,flat,the close south,3.1,12445.0,3,4,3+,4.0,Moderately New Property,2450.0,1,0,0,0,0,0,165
sector 37c,flat,corona optus,1.27,7204.0,3,3,3,2.0,Relatively new property,1581.0,0,1,1,0,0,1,49
sector 83,flat,vatika gurgaon,1.25,6313.0,3,3,2,12.0,Moderately New Property,1700.0,1,0,0,0,0,1,95
sector 68,flat,pareena mi casa,0.92,7390.0,2,2,3,5.0,Under Construction,1127.0,0,0,1,0,0,1,50
sector 49,flat,bestech park view city,3.0,12589.0,4,4,3,5.0,Moderately New Property,2200.0,1,0,0,1,0,0,141
sohna road,flat,eldeco accolade,0.85,6725.0,2,2,3,10.0,New Property,978.0,0,0,0,0,0,1,72
sector 90,flat,shree vardhman flora,0.7,4614.0,2,2,3,9.0,New Property,1224.0,0,1,1,0,0,1,51
sector 90,flat,dlf regal gardens,1.79,8081.0,4,3,3+,10.0,Moderately New Property,2461.0,0,0,0,0,0,1,63
sector 83,flat,vatika lifestyle homes,1.3,4545.0,3,3,1,6.0,Relatively new property,2588.0,0,0,0,0,0,1,79
sector 56,flat,kiran residency,1.55,7750.0,3,3,3+,5.0,Old Property,1800.0,1,0,1,1,0,1,166
sector 51,flat,the arzoo cghs,2.1,9130.0,4,4,3,1.0,Relatively new property,2300.0,0,0,0,0,0,1,58
sector 24,house,independent,5.25,38889.0,4,4,3+,2.0,Relatively new property,1350.0,1,0,0,1,0,0,72
sector 102,flat,adani m2k oyster grande,2.5,7817.0,4,5,3+,5.0,Relatively new property,2894.0,1,0,0,0,0,1,76
sector 85,flat,ss the leaf,2.13,7575.0,4,4,3,2.0,Relatively new property,2600.0,0,0,0,0,0,1,49
sector 22,flat,ambience creacions,2.0,14493.0,2,2,2,9.0,Relatively new property,1533.0,0,0,0,0,0,1,49
sector 90,flat,shree vardhman flora,0.65,4815.0,2,2,3,6.0,Relatively new property,1222.0,0,1,0,0,0,1,165
sector 25,house,dlf city plots phase 2,6.3,35000.0,4,4,3+,2.0,Old Property,1800.0,1,0,0,0,1,1,89
sector 48,flat,parsvnath green ville,3.3,9985.0,5,5,3+,4.0,Old Property,3305.0,1,0,0,0,0,1,71
sector 89,flat,vatika seven elements,1.6,8163.0,3,3,3,5.0,New Property,1774.0,0,0,0,0,0,1,58
sector 70a,flat,capital residences 360,1.64,8300.0,3,3,3+,4.0,New Property,1950.0,1,0,0,0,0,1,144
sector 67,flat,m3m merlin,2.65,12946.0,3,3,3,0.0,Relatively new property,2047.0,0,0,1,0,0,0,174
sector 50,house,unitech south city,5.88,27222.0,3,9,3+,3.0,Relatively new property,2160.0,1,1,1,1,0,2,128
sector 70,flat,shree vardhman victoria,1.62,13953.0,3,3,3,9.0,Relatively new property,1527.0,1,0,0,0,0,1,96
sector 102,flat,emaar gurgaon greens,1.4,8485.0,3,3,3,4.0,Relatively new property,1493.0,1,0,0,0,0,0,83
sector 83,flat,vatika gurgaon,1.12,6455.0,3,3,2,4.0,Relatively new property,1200.0,1,1,0,1,1,0,165
sector 37d,flat,bptp terra,1.55,7074.0,4,3,3+,19.0,Relatively new property,2100.0,0,0,1,0,0,0,131
sector 78,flat,umang monsoon breeze,1.05,5666.0,3,3,3,6.0,Moderately New Property,1853.0,0,0,0,0,0,1,0
sector 70a,flat,aipl zen residences,1.25,9905.0,2,2,3,19.0,Relatively new property,1402.0,0,0,0,0,0,1,0
sector 26,house,independent,18.0,39841.0,5,4,3+,4.0,Moderately New Property,4518.0,1,1,0,1,1,0,113
sector 91,flat,dlf new town heights,2.0,6966.0,4,4,3+,16.0,Moderately New Property,2468.0,1,1,0,1,0,1,65
sector 103,flat,indiabulls centrum park,1.05,5859.0,2,2,3,1.0,Relatively new property,1365.0,0,0,0,0,0,0,51
dwarka expressway,house,rattan vihar rajendra park,0.85,14166.0,1,5,3+,4.0,New Property,600.0,0,0,0,0,0,1,0
sector 37c,flat,corona optus,1.2,6916.0,3,4,3,8.0,Relatively new property,1635.0,0,0,0,0,0,1,149
sector 69,flat,tulip violet,1.4,8855.0,3,3,2,9.0,Relatively new property,1428.0,0,0,0,1,0,1,120
sector 104,flat,godrej summit,1.35,5015.0,4,5,3+,0.0,Relatively new property,2991.0,1,1,0,1,1,1,88
sohna road,flat,central park flower valley,1.2,6742.0,3,3,0,11.0,Relatively new property,1780.0,0,0,0,0,0,1,66
sector 48,house,eldeco mansionz,6.4,23704.0,4,4,3,3.0,Moderately New Property,2699.97,1,0,0,0,1,0,151
sector 69,flat,tulip violet,1.7,8625.0,4,4,1,12.0,Relatively new property,1783.0,0,0,0,0,0,1,88
sector 81,flat,vipul lavanya,0.6,6667.0,2,2,1,0.0,Under Construction,814.0,0,0,0,0,0,1,0
sector 33,flat,godrej nature plus,1.2,12000.0,2,2,3+,3.0,Under Construction,1111.0,0,0,0,0,0,1,105
sector 108,flat,experion the heartsong,0.98,13351.0,2,3,3,4.0,Relatively new property,978.23,0,1,0,0,0,1,135
sector 4,house,independent,0.7,6648.0,3,3,0,1.0,Moderately New Property,117.0,0,0,0,0,0,1,0
sector 82a,flat,dlf the primus,2.2,10516.0,3,3,3+,16.0,Relatively new property,1893.0,1,0,0,0,0,2,174
sector 33,flat,godrej nature plus,1.5,10197.0,2,2,3+,2.0,Under Construction,1539.0,0,0,0,0,0,1,87
sohna road,flat,hcbs sports ville,0.32,6166.0,2,2,2,2.0,New Property,577.0,0,0,0,0,0,1,37
sector 112,flat,experion windchants,4.25,11294.0,3,5,2,15.0,Relatively new property,3000.0,1,0,0,1,0,1,72
sector 65,flat,m3m heights,2.01,13499.0,2,2,3,8.0,New Property,1482.0,0,1,0,0,0,1,44
sector 9,house,independent,3.4,12938.0,9,9,3,3.0,Moderately New Property,2628.0,0,0,0,0,0,0,61
sector 3,house,independent,1.5,10288.0,3,3,0,2.0,Old Property,210.0,0,0,0,0,0,1,0
sector 22,flat,ambience creacions,4.78,15469.0,3,4,3,7.0,Relatively new property,2500.0,1,0,1,0,0,2,111
sector 95,flat,ramsons kshitij,0.33,3910.0,2,2,1,14.0,New Property,694.0,0,0,1,0,0,0,79
sector 48,house,vipul tatvam villa,5.5,21219.0,3,6,2,2.0,Moderately New Property,2592.0,1,0,1,0,0,0,106
sector 89,flat,smart world gems,1.2,8433.0,3,3,2,2.0,New Property,1581.0,0,0,0,0,0,1,44
sector 80,flat,godrej frontier,1.6,6999.0,3,3,3,5.0,Moderately New Property,2047.0,1,0,0,0,0,1,53
sector 109,flat,ats kocoon,1.68,9628.0,3,3,3,8.0,Relatively new property,1579.0,0,0,0,0,0,1,142
sector 92,flat,bestech park view sanskruti,1.6,8020.0,3,4,3+,10.0,Relatively new property,1615.0,1,0,1,0,0,0,174
sector 70,flat,shree vardhman victoria,1.1,8462.0,2,2,2,0.0,New Property,1026.0,0,1,0,0,0,1,49
sector 102,flat,conscient heritage max,3.0,10490.0,4,4,3+,7.0,Relatively new property,3178.0,0,0,1,0,0,0,65
sector 23,house,independent,4.0,16004.0,3,3,2,2.0,Moderately New Property,2430.0,1,0,0,0,0,0,115
sector 12,house,independent,2.75,12343.0,6,6,2,2.0,Old Property,2228.0,0,0,0,0,0,1,0
sector 107,flat,m3m woodshire,1.32,6331.0,3,3,3,10.0,Relatively new property,1758.0,0,0,0,0,0,1,117
sector 14,house,independent,7.5,16600.0,3,3,2,1.0,Old Property,4518.0,1,1,0,1,0,0,27
sector 83,flat,vatika gurgaon,1.19,7438.0,3,3,2,10.0,Relatively new property,1778.0,1,0,0,0,0,0,35
sector 85,flat,ss the leaf,2.2,6934.0,4,5,3+,4.0,Relatively new property,2545.0,0,0,0,0,0,1,106
sector 99a,flat,pareena coban residences,1.35,6760.0,3,5,3,6.0,New Property,1807.0,1,0,1,0,0,1,60
sector 85,flat,orris carnation residency,0.72,4881.0,3,3,2,9.0,Moderately New Property,1350.0,0,0,1,0,0,1,49
sector 49,flat,orchid petals,2.09,11579.0,3,3,3,0.0,Relatively new property,1633.0,0,0,0,0,0,1,49
sector 37c,flat,corona optus,1.44,7236.0,3,3,3+,2.0,Relatively new property,1789.0,1,1,1,0,0,1,49
sector 85,flat,orris carnation residency,0.8,4857.0,3,4,3,4.0,Relatively new property,1390.0,1,0,0,0,0,0,40
sector 107,flat,m3m woodshire,0.98,6422.0,2,2,3,7.0,Relatively new property,1281.0,0,1,0,0,0,0,174
sector 56,flat,the lions cghs,2.0,8333.0,4,4,3,8.0,Relatively new property,2253.0,0,0,1,0,0,0,49
sector 50,house,independent,10.55,32562.0,5,5,3,2.0,Moderately New Property,3240.0,1,1,0,0,0,1,42
sector 81,flat,signature global synera,0.5,6803.0,2,2,3,6.0,Relatively new property,700.0,0,0,0,0,0,1,117
sector 86,flat,dlf the skycourt,1.35,6998.0,3,3,1,9.0,Relatively new property,1746.0,0,0,0,0,0,1,119
sector 107,flat,signature global solera,0.6,8000.0,3,2,2,8.0,Relatively new property,750.0,0,0,0,0,0,1,55
sector 89,flat,smart world gems,0.9,8160.0,2,2,2,2.0,New Property,998.0,0,1,1,0,0,1,44
sector 63,flat,adani brahma samsara vilasa,3.35,16470.0,3,3,3+,3.0,New Property,2034.0,0,0,0,0,0,0,16
sector 23,house,independent,5.5,13095.0,9,9,3+,3.0,Moderately New Property,4200.0,1,0,1,0,0,0,0
sector 65,flat,m3m heights,3.29,17998.0,3,3,3,33.0,New Property,1828.0,0,0,0,0,0,1,49
sector 110,flat,my home,0.28,3167.0,2,1,1,2.0,Relatively new property,1000.0,0,0,1,0,0,1,15
sector 99a,flat,pareena laxmi apartments,0.31,5905.0,2,2,2,6.0,New Property,583.0,0,0,0,0,0,1,74
sector 92,flat,sare crescent parc,1.0,4778.0,4,4,3,9.0,Relatively new property,2093.0,0,0,0,0,0,1,0
sector 99a,flat,prime habitat,0.27,5433.0,2,2,1,4.0,New Property,552.0,0,0,0,0,0,1,7
sector 109,flat,sbtl caladium,1.63,6405.0,3,3,2,8.0,Relatively new property,2303.0,1,0,0,0,0,1,159
sector 83,flat,emaar palm gardens,1.75,9211.0,3,3,3,6.0,Relatively new property,1549.0,1,0,0,0,0,0,105
sector 81,flat,dlf the ultima,2.25,10699.0,3,3,3+,11.0,Relatively new property,1600.0,1,1,1,1,0,2,49
sector 38,house,independent,8.0,25616.0,10,10,3+,1.0,Relatively new property,3123.0,0,0,0,0,0,1,0
sector 69,flat,tulip violet,1.66,10134.0,3,3,2,0.0,Relatively new property,1482.0,0,0,0,0,0,1,157
